company_id,app_user,ever_contacted_support,subscription_status,left_trustpilot_review,minutes_activity_last_7_days_mobile,minutes_activity_last_7_days_desktop,minutes_activity_last_7_days_all_devices,free_trial_signup_date,google_analytics_medium
17732005,False,False,Cancelled,False,0,0,0,2021-01-04,email
17732013,False,False,Cancelled,False,0,0,0,2021-01-04,email
17732018,False,False,Cancelled,False,0,0,0,2021-01-04,cpc
17732024,False,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732035,False,False,Cancelled,False,0,0,0,2021-01-04,cpc
17732039,False,False,Cancelled,False,0,0,0,2021-01-04,cpc
17732043,False,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732058,False,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732061,False,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732068,False,False,Cancelled,False,0,0,0,,
17732073,False,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732083,False,False,Cancelled,False,0,0,0,2021-01-04,email
17732087,True,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732099,False,False,Cancelled,False,0,0,0,2021-01-04,email
17732101,False,False,Cancelled,False,0,0,0,2021-01-04,email
17732108,False,False,Cancelled,False,0,0,0,2021-01-04,email
17732115,False,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732124,False,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732137,False,False,Cancelled,False,0,0,0,2021-01-04,(none)
17732138,False,False,Cancelled,False,0,0,0,2021-01-04,organic
17732142,False,False,Cancelled,False,0,0,0,2021-01-04,cpc
17732147,False,False,Cancelled,False,0,0,0,2021-01-04,email
17732149,False,False,Cancelled,False,0,0,0,2021-01-05,organic
17732151,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732260,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732271,True,False,Cancelled,False,0,0,0,,
17732282,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732296,False,False,Cancelled,False,0,0,0,2021-01-05,email
17732304,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732321,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732334,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732337,False,False,Cancelled,False,0,0,0,2021-01-05,email
17732341,False,False,Cancelled,False,0,0,0,2021-01-05,social
17732347,False,False,Cancelled,False,0,0,0,2021-01-05,organic
17732349,False,False,Cancelled,False,0,0,0,2021-01-05,organic
17732367,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732372,False,False,Cancelled,False,0,0,0,2021-01-05,social
17732373,False,False,Cancelled,False,16,5,22,2021-01-05,cpc
17732376,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732377,False,False,Cancelled,False,0,0,0,2021-01-05,email
17732392,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732394,True,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732402,True,False,Subscribed,False,0,0,0,2021-01-05,email
17732408,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732420,False,False,Cancelled,False,0,0,0,,
17732424,True,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732428,False,False,Cancelled,False,0,0,0,2021-01-05,email
17732442,True,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732443,True,False,Cancelled,False,0,0,0,2021-01-05,email
17732445,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732457,False,False,Cancelled,False,0,0,0,2021-01-05,organic
17732458,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732474,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732475,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732480,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732487,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732490,False,False,Cancelled,False,0,0,1,2021-01-05,organic
17732492,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732502,False,False,Subscribed,False,27,0,126,2021-01-05,(none)
17732507,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732515,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732519,False,False,Cancelled,False,0,0,0,2021-01-05,organic
17732522,False,False,Cancelled,False,1,0,4,2021-01-05,organic
17732526,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732534,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732548,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732554,False,False,Cancelled,False,0,0,0,2021-01-05,email
17732558,False,False,Cancelled,False,0,0,0,2021-01-05,cpc
17732560,False,False,Cancelled,False,0,0,0,,
17732568,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732586,False,False,Cancelled,False,0,0,0,2021-01-05,organic
17732589,False,False,Cancelled,False,0,0,0,2021-01-05,email
17732591,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732600,False,False,Cancelled,False,0,0,0,2021-01-05,email
17732616,False,False,Cancelled,False,0,0,0,2021-01-05,(none)
17732617,False,False,Cancelled,False,0,0,0,2021-01-05,email
17732625,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732626,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732629,False,False,Cancelled,False,0,0,0,,
17732709,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732712,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732720,True,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732727,True,False,Cancelled,False,1,0,5,2021-01-06,(none)
17732734,False,False,Cancelled,False,0,0,0,2021-01-06,organic
17732737,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732738,True,False,Cancelled,False,0,0,0,2021-01-06,email
17732741,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732742,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732753,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732758,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732761,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732762,False,False,Cancelled,False,0,0,0,2021-01-06,organic
17732764,False,False,Subscribed,False,0,0,0,2021-01-06,cpc
17732770,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732776,False,False,Cancelled,False,0,0,0,2021-01-06,organic
17732779,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732782,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732783,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732785,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732795,False,False,Cancelled,False,0,0,0,,
17732797,True,False,Cancelled,True,0,0,0,2020-12-16,cpc
17732799,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732801,False,False,Cancelled,False,68,0,68,2021-01-06,email
17732806,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732808,True,False,Cancelled,False,0,0,0,2021-01-06,email
17732810,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732813,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732815,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732820,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732822,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732827,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732831,False,False,Cancelled,False,0,0,0,2021-01-06,organic
17732832,True,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732841,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732851,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732855,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732858,False,False,Cancelled,False,0,0,0,2021-01-06,organic
17732859,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732860,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732867,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732872,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732877,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732878,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732885,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732886,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732888,False,False,Cancelled,False,0,0,0,2021-01-06,cpc
17732889,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732892,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732901,True,False,Cancelled,False,0,0,0,2021-01-06,email
17732902,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732903,False,False,Cancelled,False,0,0,0,2021-01-06,email
17732905,False,False,Cancelled,False,0,0,0,2021-01-06,(none)
17732906,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17732907,False,False,Cancelled,False,0,0,0,,
17732908,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17732913,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17732920,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17732942,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17732947,False,False,Cancelled,False,0,0,0,2021-01-07,email
17732951,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17732952,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17732953,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17732956,False,False,Cancelled,False,0,0,0,2021-01-07,email
17732957,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17732960,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17732964,False,False,Cancelled,False,0,0,0,2021-01-07,email
17732965,False,False,Cancelled,False,0,0,0,2021-01-07,email
17732972,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17732981,False,False,Subscribed,False,0,0,0,2021-01-07,cpc
17732982,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17732990,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17733002,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17733011,False,False,Cancelled,False,0,0,0,2021-01-07,organic
17733013,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17733020,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17733025,False,False,Cancelled,False,35,0,35,2021-01-07,(none)
17733028,False,False,Cancelled,False,19,0,19,2021-01-07,(none)
17733029,False,False,Cancelled,False,0,0,0,2021-01-07,organic
17733038,False,False,Cancelled,False,0,0,0,2021-01-07,email
17733039,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17733046,True,False,Cancelled,False,0,0,0,,
17733047,False,False,Cancelled,False,0,0,0,2021-01-07,email
17733049,False,False,Cancelled,False,0,0,0,2021-01-07,email
17733050,True,False,Cancelled,False,0,0,0,2021-01-07,email
17733052,False,False,Cancelled,False,0,0,0,2021-01-07,email
17733055,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17733059,False,False,Cancelled,False,0,0,0,2021-01-07,email
17733064,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17733066,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17733072,False,False,Cancelled,False,0,0,0,2021-01-07,email
17733079,False,False,Cancelled,False,0,0,0,2021-01-07,cpc
17733096,False,False,Cancelled,False,0,0,0,2021-01-07,email
17733097,False,False,Cancelled,False,0,0,0,2021-01-07,(none)
17733106,True,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733111,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733113,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733114,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733116,False,False,Cancelled,False,0,0,0,,
17733118,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733123,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733131,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733142,True,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733146,False,False,Cancelled,False,0,0,2,2021-01-08,(none)
17733149,False,False,Cancelled,False,3,0,3,2021-01-08,(none)
17733152,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733164,False,False,Cancelled,False,0,0,0,,
17733179,True,False,Cancelled,False,0,0,0,,
17733180,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733183,False,False,Cancelled,False,0,0,0,2021-01-08,organic
17733184,False,False,Cancelled,False,0,0,0,2021-01-08,organic
17733186,True,False,Subscribed,False,0,0,0,2021-01-08,(none)
17733188,False,False,Cancelled,False,0,0,0,,
17733193,True,False,Cancelled,False,0,0,0,2021-01-08,email
17733198,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733200,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733207,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733212,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733218,True,False,Cancelled,False,0,0,0,2021-01-08,organic
17733220,True,False,Cancelled,False,0,0,0,2021-01-08,organic
17733228,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733230,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733239,True,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733244,True,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733245,False,False,Subscribed,False,0,0,0,2021-01-08,(none)
17733251,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733254,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733259,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733260,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733262,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733266,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733268,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733272,True,False,Cancelled,False,0,0,0,2021-01-08,email
17733274,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733275,False,False,Cancelled,False,0,0,0,,
17733290,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733294,False,False,Cancelled,False,0,0,0,2021-01-08,organic
17733300,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733302,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733305,True,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733309,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733314,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733321,False,False,Cancelled,False,0,0,0,,
17733326,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733329,False,False,Cancelled,False,0,0,0,2021-01-08,organic
17733341,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733347,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733352,False,False,Cancelled,False,0,0,0,2021-01-08,organic
17733358,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733366,False,False,Cancelled,False,0,0,0,,
17733368,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733370,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733379,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733380,True,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733384,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733385,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733389,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733391,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733395,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733398,False,False,Cancelled,False,0,0,0,2021-01-08,email
17733399,False,False,Cancelled,False,0,0,7,2021-01-08,(none)
17733404,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733407,False,False,Cancelled,False,0,0,0,,
17733408,True,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733416,False,False,Cancelled,False,0,0,0,2021-01-08,organic
17733422,False,False,Cancelled,False,0,0,0,2021-01-08,cpc
17733423,False,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733424,True,False,Cancelled,False,0,0,0,2021-01-08,(none)
17733429,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733430,True,False,Cancelled,False,0,0,0,2021-01-09,cpc
17733432,False,False,Cancelled,False,0,0,0,,
17733433,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733434,False,False,Cancelled,False,0,0,0,2021-01-09,social
17733435,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733439,False,False,Cancelled,False,0,0,0,2021-01-09,cpc
17733440,False,False,Cancelled,False,0,0,0,2021-01-09,cpc
17733441,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733552,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733553,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733558,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733561,False,False,Cancelled,False,0,0,0,2021-01-09,cpc
17733570,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733586,False,False,Subscribed,False,0,0,0,2021-01-09,cpc
17733591,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733593,False,False,Cancelled,False,0,0,1,2021-01-09,email
17733602,False,False,Cancelled,False,0,0,0,,
17733610,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733618,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733619,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733624,False,False,Subscribed,False,0,0,0,2021-01-09,(none)
17733625,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733635,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733650,False,False,Cancelled,False,0,0,0,2021-01-09,cpc
17733657,True,False,Cancelled,False,0,0,0,2021-01-09,email
17733667,True,False,Cancelled,False,0,0,0,2021-01-09,email
17733668,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733673,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733676,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733683,True,False,Cancelled,False,0,0,0,,
17733684,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733685,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733694,False,False,Cancelled,False,0,0,0,2021-01-09,cpc
17733707,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733728,True,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733735,True,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733741,True,False,Cancelled,True,0,0,0,2020-12-15,(none)
17733752,False,False,Cancelled,False,0,0,1,2021-01-09,cpc
17733762,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733764,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733772,False,False,Cancelled,False,0,0,0,,
17733779,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733781,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733786,True,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733788,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733790,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733791,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733795,False,False,Cancelled,False,0,0,0,2021-01-09,cpc
17733799,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733805,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733807,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733811,True,False,Cancelled,False,0,0,0,2021-01-09,email
17733816,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733817,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733819,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733824,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733825,False,False,Cancelled,False,0,0,0,,
17733826,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733829,False,False,Cancelled,False,0,0,0,2021-01-09,organic
17733830,False,False,Cancelled,False,0,0,0,2021-01-09,email
17733832,False,False,Cancelled,False,0,0,0,2021-01-09,(none)
17733834,False,False,Cancelled,False,0,0,0,2021-01-10,email
17733932,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17733933,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17733936,False,False,Cancelled,False,0,0,0,2021-01-10,organic
17733937,False,False,Cancelled,False,0,0,0,2021-01-10,organic
17733938,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17733942,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17733944,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17733945,True,False,Cancelled,False,0,0,0,2021-01-10,cpc
17733963,False,False,Cancelled,False,0,0,2,2021-01-10,cpc
17733972,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17733978,True,False,Cancelled,False,0,0,0,2021-01-10,email
17733979,True,False,Cancelled,False,0,0,0,2021-01-10,email
17733980,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17733981,False,False,Cancelled,False,1,0,1,2021-01-10,cpc
17733990,False,False,Cancelled,False,0,0,0,,
17733991,False,False,Cancelled,False,0,0,0,2021-01-10,email
17733992,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17733994,False,False,Cancelled,False,0,0,0,2021-01-10,organic
17734002,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734008,False,False,Cancelled,False,0,0,0,,
17734027,True,False,Cancelled,False,0,0,0,2021-01-10,email
17734040,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734072,True,False,Cancelled,False,0,0,0,,
17734081,False,False,Cancelled,False,9,0,9,2021-01-10,(none)
17734093,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734096,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734103,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734104,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734108,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734109,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734110,False,False,Cancelled,False,0,0,6,,
17734117,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734118,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17734122,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734135,True,False,Cancelled,False,0,0,0,2021-01-10,cpc
17734138,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734142,True,False,Cancelled,False,0,0,0,2021-01-10,cpc
17734144,False,False,Cancelled,False,0,0,0,2021-01-10,organic
17734145,True,False,Cancelled,False,0,0,0,,
17734152,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734163,True,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734174,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734176,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734177,True,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734178,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734181,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17734192,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734193,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734200,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17734201,True,False,Cancelled,True,0,0,0,2020-12-16,cpc
17734203,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734207,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734208,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734211,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17734213,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734219,True,False,Subscribed,False,0,0,0,2021-01-10,email
17734221,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17734228,False,False,Cancelled,False,0,0,0,2021-01-10,email
17734232,False,False,Cancelled,False,0,0,0,2021-01-10,organic
17734234,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734235,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734242,False,False,Cancelled,False,0,0,0,2021-01-10,cpc
17734244,False,False,Cancelled,False,0,0,0,,
17734245,False,False,Cancelled,False,0,0,0,2021-01-10,(none)
17734247,False,False,Cancelled,False,0,0,0,2021-01-11,organic
17734248,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734373,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734385,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734386,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734388,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734389,False,False,Cancelled,False,0,0,0,2021-01-11,organic
17734390,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734410,False,False,Cancelled,False,0,0,1,2021-01-11,cpc
17734417,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734421,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734425,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734427,False,False,Cancelled,False,0,0,0,2021-01-11,organic
17734431,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734435,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734438,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734442,True,False,Cancelled,False,0,0,0,2021-01-11,email
17734446,True,False,Subscribed,False,43,0,43,2021-01-11,cpc
17734447,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734454,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734458,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734459,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734463,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734465,True,False,Cancelled,False,0,0,0,2021-01-11,email
17734470,False,False,Cancelled,False,0,0,0,,
17734471,True,False,Cancelled,False,0,0,2,2021-01-11,(none)
17734473,True,False,Cancelled,False,0,0,0,2021-01-11,email
17734476,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734477,True,False,Cancelled,False,0,0,0,,
17734479,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734480,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734482,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734488,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734496,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734497,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734507,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734513,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734521,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734526,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734527,False,False,Cancelled,False,0,0,0,2021-01-11,organic
17734533,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734536,True,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734537,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734538,True,False,Cancelled,False,0,0,0,,
17734539,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734540,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734542,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734544,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734546,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734548,True,False,Cancelled,True,72,0,72,,
17734553,False,False,Cancelled,False,0,0,0,2021-01-11,cpc
17734554,False,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734556,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734557,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734558,False,False,Cancelled,False,0,0,0,2021-01-11,organic
17734561,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734568,False,False,Subscribed,False,0,0,0,2021-01-11,email
17734572,False,False,Cancelled,False,0,0,0,,
17734575,False,False,Cancelled,False,0,0,0,2021-01-11,email
17734576,True,False,Cancelled,False,0,0,0,2021-01-11,(none)
17734577,False,False,Cancelled,False,0,0,0,2021-01-12,(none)
17734677,False,False,Cancelled,False,9,0,15,2021-01-12,email
17734680,False,False,Cancelled,False,0,0,0,2021-01-12,(none)
17734681,False,False,Cancelled,False,0,0,0,2021-01-12,organic
